Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,No,Travel_Rarely,1086,Research & Development,25,3,Life Sciences,1,1658,1,Female,78,3,2,Sales Executive,1,Married,18051,15489,8,Y,No,14,3,1,80,0,22,3,2,6,2,0,2
41,No,Travel_Rarely,255,Research & Development,4,3,Medical,1,63,3,Male,40,2,1,Manufacturing Director,4,Married,3257,5507,4,Y,No,12,3,1,80,3,10,4,3,3,7,0,6
57,No,Travel_Frequently,901,Research & Development,12,3,Life Sciences,1,850,3,Male,74,2,4,Sales Executive,3,Married,3764,9296,0,Y,No,12,3,1,80,0,7,2,3,3,7,0,12
56,No,Non-Travel,644,Research & Development,6,4,Medical,1,722,2,Male,54,3,2,Human Resources,4,Married,4815,18006,0,Y,Yes,14,3,1,80,1,10,2,2,0,0,1,6
54,No,Travel_Frequently,835,Research & Development,23,4,Life Sciences,1,128,2,Male,38,3,2,Healthcare Representative,4,Single,1009,18371,3,Y,No,15,4,2,80,0,8,6,3,9,3,0,3
33,No,Non-Travel,581,Research & Development,11,1,Other,1,581,3,Male,59,3,1,Manager,4,Single,2570,13053,1,Y,No,12,4,2,80,1,12,6,2,8,8,1,4
18,No,Travel_Rarely,996,Sales,10,4,Marketing,1,495,4,Male,77,2,2,Manufacturing Director,1,Married,6459,23079,0,Y,No,12,3,4,80,0,3,2,3,2,6,5,0
44,No,Non-Travel,179,Research & Development,1,3,Medical,1,1594,4,Male,70,2,1,Human Resources,4,Married,11898,8800,1,Y,No,13,3,4,80,2,7,0,3,3,8,13,2
39,No,Travel_Rarely,831,Sales,22,2,Technical Degree,1,1959,2,Female,75,2,1,Sales Executive,1,Divorced,3789,17335,2,Y,No,12,3,4,80,1,5,6,3,0,1,1,7
37,No,Travel_Rarely,431,Research & Development,1,3,Medical,1,923,4,Female,33,3,1,Laboratory Technician,3,Married,1645,6184,1,Y,Yes,19,3,1,80,0,1,3,3,11,1,0,2
46,No,Travel_Rarely,619,Sales,1,2,Marketing,1,2013,2,Male,62,3,5,Laboratory Technician,1,Divorced,5717,14794,0,Y,No,14,3,3,80,1,15,3,3,1,2,0,3
25,Yes,Travel_Rarely,871,Research & Development,8,3,Medical,1,723,3,Male,68,3,1,Research Scientist,1,Single,18814,3739,2,Y,Yes,18,3,3,80,1,0,4,3,6,2,0,4
36,No,Travel_Rarely,1499,Research & Development,9,3,Life Sciences,1,554,3,Male,54,3,1,Sales Executive,3,Single,17420,3147,1,Y,Yes,11,3,4,80,0,1,2,2,7,0,2,8
53,No,Travel_Rarely,507,Research & Development,10,1,Life Sciences,1,1771,4,Female,43,1,1,Sales Representative,2,Married,2530,18251,2,Y,No,17,4,3,80,0,4,5,4,11,2,0,2
19,No,Travel_Rarely,567,Sales,4,3,Medical,1,976,3,Male,73,3,4,Laboratory Technician,1,Single,2920,13896,2,Y,No,21,3,4,80,0,25,5,4,7,1,0,7
24,Yes,Travel_Rarely,172,Research & Development,11,3,Life Sciences,1,1007,1,Male,78,2,1,Manufacturing Director,3,Single,10358,10735,7,Y,Yes,15,3,3,80,1,7,5,3,4,0,0,2
35,No,Non-Travel,696,Sales,1,3,Medical,1,1535,4,Male,67,3,1,Sales Executive,3,Married,10884,17298,8,Y,No,14,3,3,80,0,19,3,1,0,0,0,0
45,No,Travel_Rarely,808,Sales,17,2,Life Sciences,1,749,3,Female,56,1,2,Manufacturing Director,4,Divorced,5874,8078,2,Y,No,23,3,3,80,1,10,3,3,12,7,3,11
59,No,Travel_Rarely,692,Research & Development,2,1,Life Sciences,1,20,4,Male,60,3,1,Healthcare Representative,4,Married,11180,13289,2,Y,No,16,3,2,80,0,11,2,2,8,1,9,1
47,No,Travel_Rarely,171,Research & Development,2,4,Marketing,1,1254,4,Male,83,3,2,Research Scientist,1,Married,2960,17568,3,Y,Yes,22,3,3,80,1,18,3,3,3,3,0,6
56,No,Travel_Rarely,1466,Research & Development,14,3,Medical,1,1981,3,Female,35,2,3,Healthcare Representative,4,Divorced,2968,2811,7,Y,No,16,3,3,80,0,16,3,2,1,8,2,2
41,No,Travel_Rarely,830,Research & Development,17,4,Life Sciences,1,129,4,Female,65,3,4,Manager,3,Divorced,4721,13323,1,Y,Yes,16,3,4,80,0,3,6,3,16,0,0,8
34,Yes,Travel_Rarely,1059,Sales,8,4,Life Sciences,1,490,2,Male,79,3,1,Research Scientist,1,Married,18925,13748,5,Y,Yes,14,3,3,80,0,3,2,3,8,7,0,0
32,Yes,Travel_Rarely,585,Research & Development,1,3,Medical,1,218,3,Male,80,3,1,Laboratory Technician,1,Single,3269,22509,4,Y,Yes,14,3,4,80,0,10,2,2,15,3,3,9
42,No,Travel_Rarely,997,Sales,2,5,Life Sciences,1,1432,2,Male,53,3,2,Research Director,4,Married,2776,12673,4,Y,No,14,3,3,80,0,3,3,2,10,5,0,0
56,No,Travel_Rarely,426,Sales,24,1,Technical Degree,1,1876,4,Female,82,3,3,Sales Executive,3,Single,10578,13175,4,Y,No,11,3,3,80,2,22,2,2,1,5,0,2
39,Yes,Travel_Rarely,425,Research & Development,1,3,Medical,1,1578,1,Male,68,3,2,Research Scientist,2,Single,1883,15375,5,Y,Yes,13,3,2,80,3,9,3,3,14,2,2,3
53,No,Travel_Rarely,1063,Sales,9,4,Life Sciences,1,624,4,Male,73,2,3,Laboratory Technician,1,Married,8482,14590,7,Y,No,16,3,4,80,1,7,5,2,0,2,3,7
35,No,Travel_Frequently,473,Sales,25,1,Technical Degree,1,1656,3,Male,62,3,1,Manager,3,Single,4090,12430,1,Y,No,11,3,4,80,1,21,2,2,0,0,3,3
19,No,Travel_Rarely,747,Sales,13,4,Human Resources,1,1464,3,Female,52,2,1,Research Scientist,3,Single,7478,24352,0,Y,No,14,3,3,80,1,0,5,3,3,2,0,0
40,No,Non-Travel,795,Sales,5,3,Marketing,1,1017,4,Male,79,3,1,Manufacturing Director,4,Single,5420,8771,1,Y,No,22,3,3,80,1,22,4,4,2,0,0,16
39,No,Travel_Rarely,1419,Research & Development,3,3,Life Sciences,1,1853,4,Male,100,3,4,Manufacturing Director,1,Single,17855,14666,4,Y,No,13,3,2,80,0,18,2,3,7,6,1,1
54,No,Travel_Rarely,1240,Research & Development,20,1,Medical,1,271,1,Female,81,3,3,Sales Executive,1,Married,9921,7538,8,Y,No,13,3,3,80,1,21,3,3,2,10,0,7
36,No,Non-Travel,556,Research & Development,2,4,Medical,1,1249,4,Male,92,3,2,Laboratory Technician,4,Divorced,2119,11990,1,Y,No,12,3,4,80,1,5,0,3,2,7,0,7
39,No,Travel_Frequently,102,Research & Development,3,3,Life Sciences,1,1578,4,Male,67,1,1,Healthcare Representative,4,Married,11681,7651,1,Y,Yes,12,3,1,80,0,10,3,3,8,7,0,4
40,Yes,Travel_Rarely,828,Sales,24,2,Medical,1,1156,3,Male,72,3,1,Laboratory Technician,4,Divorced,2526,5761,9,Y,Yes,20,3,4,80,1,2,2,2,11,3,3,0
21,No,Travel_Rarely,1129,Sales,14,2,Medical,1,1680,2,Female,92,3,2,Sales Representative,3,Divorced,5031,3762,6,Y,No,15,3,2,80,2,14,2,3,34,5,0,3
43,No,Travel_Rarely,741,Research & Development,1,2,Medical,1,1237,3,Male,51,2,4,Manager,3,Single,4244,25058,2,Y,Yes,12,3,3,80,0,23,5,4,18,9,8,3
43,No,Travel_Rarely,316,Sales,20,3,Human Resources,1,1,4,Male,34,2,5,Research Scientist,4,Single,6061,14015,0,Y,No,13,3,3,80,2,10,3,3,40,1,0,4
30,No,Travel_Rarely,205,Research & Development,24,1,Life Sciences,1,1460,4,Male,47,3,2,Laboratory Technician,4,Single,16634,17584,1,Y,No,13,3,3,80,1,18,2,3,8,7,2,0
46,No,Travel_Rarely,1417,Sales,1,2,Medical,1,607,4,Male,32,4,3,Sales Representative,3,Divorced,9020,10989,1,Y,Yes,19,3,4,80,1,7,3,3,2,3,0,7
26,Yes,Non-Travel,102,Sales,22,2,Life Sciences,1,1223,4,Male,78,2,5,Sales Representative,3,Married,3446,10807,7,Y,Yes,19,3,4,80,1,11,6,1,3,7,0,7
43,Yes,Travel_Rarely,113,Research & Development,3,3,Medical,1,1420,3,Male,43,1,4,Research Scientist,3,Single,1856,23862,0,Y,Yes,12,4,3,80,1,5,3,2,5,2,0,2
49,No,Travel_Rarely,951,Sales,3,4,Life Sciences,1,954,1,Male,50,3,3,Sales Representative,3,Single,4327,15667,2,Y,No,14,3,3,80,3,3,3,1,9,2,6,8
31,No,Travel_Rarely,588,Research & Development,2,4,Medical,1,1675,3,Female,88,3,2,Manager,4,Single,2860,19260,2,Y,No,12,3,3,80,0,3,2,3,3,0,1,5
57,No,Non-Travel,559,Research & Development,29,2,Marketing,1,1,4,Female,77,3,1,Sales Executive,2,Single,3498,21650,0,Y,No,13,3,4,80,0,10,2,3,4,0,0,7
35,No,Travel_Rarely,1347,Research & Development,2,2,Medical,1,859,2,Male,69,3,2,Laboratory Technician,3,Single,11911,16170,3,Y,No,13,4,2,80,1,8,2,1,6,4,0,0
20,No,Non-Travel,1137,Research & Development,4,1,Technical Degree,1,70,3,Male,97,3,4,Laboratory Technician,4,Divorced,4636,20603,1,Y,Yes,11,4,3,80,1,3,3,3,8,5,1,3
31,Yes,Travel_Rarely,1351,Research & Development,3,3,Medical,1,228,3,Male,80,3,2,Research Scientist,1,Single,9849,19568,0,Y,Yes,12,3,1,80,1,9,2,3,10,2,7,8
47,No,Travel_Rarely,1210,Research & Development,1,3,Medical,1,1795,3,Female,92,3,2,Laboratory Technician,3,Married,4715,21930,2,Y,No,13,3,2,80,1,8,2,3,0,9,4,11
48,No,Travel_Rarely,599,Research & Development,2,3,Life Sciences,1,1299,3,Male,39,1,3,Research Scientist,3,Married,2243,12998,2,Y,No,11,3,4,80,1,2,4,4,0,0,0,2
48,No,Travel_Rarely,201,Research & Development,8,1,Life Sciences,1,113,3,Male,76,3,1,Research Scientist,2,Single,8093,12933,2,Y,No,20,3,4,80,1,6,1,4,4,0,15,1
50,No,Travel_Rarely,741,Research & Development,8,4,Life Sciences,1,1884,2,Male,56,2,3,Research Scientist,4,Divorced,1809,4349,0,Y,Yes,12,3,3,80,1,3,3,3,11,6,0,2
46,No,Travel_Rarely,1318,Sales,3,4,Life Sciences,1,1679,3,Female,46,3,5,Sales Executive,1,Single,4469,3896,2,Y,No,15,3,2,80,2,5,3,3,1,5,0,10
29,No,Travel_Rarely,1437,Research & Development,4,3,Medical,1,1175,4,Male,31,2,2,Laboratory Technician,4,Divorced,1790,20595,5,Y,No,11,3,3,80,1,5,3,3,5,0,2,7
18,Yes,Travel_Rarely,561,Research & Development,3,1,Life Sciences,1,618,1,Male,60,4,3,Laboratory Technician,1,Single,3481,15169,4,Y,Yes,13,3,4,80,1,11,3,2,10,4,3,0
49,No,Travel_Rarely,720,Research & Development,7,2,Medical,1,1121,4,Male,55,2,2,Healthcare Representative,4,Divorced,11625,17187,3,Y,No,11,3,3,80,0,12,2,2,1,2,0,8
30,No,Travel_Frequently,471,Research & Development,8,4,Medical,1,653,4,Male,59,3,2,Sales Executive,3,Single,7205,3375,8,Y,No,15,3,2,80,1,4,3,3,3,8,4,3
49,Yes,Travel_Rarely,1392,Research & Development,8,3,Medical,1,1071,4,Female,51,3,1,Research Scientist,2,Divorced,4278,25284,1,Y,Yes,11,4,1,80,0,12,4,2,0,3,2,1
39,Yes,Travel_Rarely,648,Research & Development,6,3,Life Sciences,1,167,2,Male,65,2,5,Sales Executive,1,Married,5336,9134,2,Y,Yes,12,3,3,80,1,12,3,3,22,4,1,0
24,No,Travel_Rarely,1410,Research & Development,26,4,Life Sciences,1,505,4,Female,41,3,1,Sales Representative,1,Single,2501,15214,2,Y,No,23,3,2,80,1,0,2,3,9,10,5,9
47,No,Travel_Rarely,835,Research & Development,1,3,Medical,1,817,4,Male,44,2,1,Sales Representative,4,Single,18822,4561,5,Y,No,11,3,3,80,1,12,5,2,4,4,1,0
39,No,Travel_Rarely,1091,Sales,1,3,Medical,1,104,3,Male,39,3,4,Laboratory Technician,4,Single,11334,17783,9,Y,No,14,3,1,80,1,10,3,3,3,0,6,1
33,No,Travel_Rarely,762,Research & Development,1,3,Life Sciences,1,1136,1,Female,88,2,1,Research Scientist,3,Married,3700,6832,1,Y,No,18,3,2,80,0,9,3,4,32,5,0,7
40,Yes,Travel_Rarely,373,Research & Development,15,3,Life Sciences,1,1733,4,Male,51,4,2,Research Scientist,1,Married,2709,15630,2,Y,Yes,22,3,1,80,1,0,3,2,0,7,1,3
28,No,Non-Travel,1099,Research & Development,7,2,Life Sciences,1,248,3,Male,51,3,2,Manager,4,Single,5076,17951,1,Y,No,23,4,4,80,1,10,2,3,1,1,5,7
28,No,Travel_Rarely,794,Research & Development,8,3,Marketing,1,1225,1,Female,49,3,4,Manufacturing Director,3,Married,3118,20399,9,Y,No,11,4,3,80,1,9,0,2,9,1,6,1
60,No,Travel_Rarely,1332,Sales,2,4,Medical,1,1737,2,Male,67,4,1,Research Director,3,Divorced,5059,11271,0,Y,No,13,3,2,80,1,17,2,2,8,2,12,4
31,No,Travel_Frequently,1029,Research & Development,3,1,Life Sciences,1,736,3,Female,66,3,2,Sales Executive,4,Single,3641,7686,1,Y,No,22,3,3,80,1,6,3,2,7,8,11,6
45,No,Travel_Frequently,1484,Research & Development,5,3,Life Sciences,1,1048,1,Female,61,3,1,Sales Executive,4,Divorced,10670,9163,4,Y,No,12,3,2,80,1,14,2,3,7,0,1,6
34,Yes,Travel_Rarely,1476,Research & Development,7,4,Other,1,805,4,Male,53,3,1,Healthcare Representative,3,Married,4345,18836,1,Y,Yes,17,3,3,80,1,0,2,1,7,2,2,0
46,No,Travel_Frequently,1499,Research & Development,3,1,Medical,1,813,1,Female,99,2,2,Healthcare Representative,1,Divorced,12547,25156,5,Y,No,22,3,4,80,0,36,0,3,3,9,1,2
43,No,Travel_Rarely,802,Research & Development,4,1,Life Sciences,1,1873,4,Male,72,3,2,Research Scientist,4,Single,1669,11888,1,Y,No,13,3,4,80,3,6,6,3,1,1,1,4
44,Yes,Travel_Rarely,606,Research & Development,3,4,Life Sciences,1,1050,2,Male,60,1,2,Sales Executive,1,Married,12918,10399,1,Y,Yes,12,3,4,80,0,6,2,3,1,3,2,7
39,Yes,Travel_Rarely,1334,Research & Development,3,2,Medical,1,915,1,Male,38,3,2,Sales Representative,3,Single,2847,24695,8,Y,Yes,15,4,4,80,2,26,5,3,4,1,1,7
44,No,Travel_Rarely,721,Research & Development,2,1,Life Sciences,1,1262,3,Male,86,2,1,Human Resources,3,Divorced,12546,6980,7,Y,Yes,22,3,4,80,1,2,3,3,1,2,0,2
50,No,Travel_Rarely,1041,Sales,7,4,Other,1,1668,3,Female,95,3,3,Manufacturing Director,2,Divorced,2033,10101,5,Y,No,20,3,3,80,1,7,2,2,6,5,0,4
36,No,Travel_Frequently,684,Sales,18,2,Life Sciences,1,1008,3,Male,34,2,2,Manufacturing Director,1,Divorced,7889,18626,1,Y,No,12,3,1,80,0,16,2,3,2,0,0,6
41,No,Travel_Frequently,1412,Sales,4,2,Life Sciences,1,1715,4,Male,83,3,4,Human Resources,2,Divorced,3949,26534,2,Y,No,17,3,1,80,3,10,0,3,8,2,0,8
25,No,Travel_Rarely,249,Sales,2,3,Life Sciences,1,1140,1,Female,43,3,5,Healthcare Representative,4,Single,13018,9463,1,Y,No,21,3,1,80,1,5,5,3,7,3,2,3
21,Yes,Travel_Rarely,785,Sales,11,4,Medical,1,495,3,Male,87,2,1,Healthcare Representative,3,Single,4361,10337,1,Y,Yes,17,3,1,80,1,10,3,3,4,3,7,7
25,No,Travel_Rarely,1314,Research & Development,4,4,Marketing,1,999,4,Male,44,3,4,Laboratory Technician,4,Married,3145,9176,3,Y,Yes,23,3,1,80,0,15,2,3,2,0,1,4
26,No,Travel_Rarely,1287,Research & Development,1,5,Marketing,1,2068,3,Female,42,3,2,Manager,2,Divorced,14837,17846,4,Y,Yes,11,4,4,80,0,9,6,3,8,6,14,0
35,No,Travel_Rarely,270,Research & Development,1,3,Medical,1,872,2,Male,65,2,2,Research Scientist,3,Single,5480,6269,6,Y,No,18,4,3,80,0,15,5,3,3,2,2,10
30,Yes,Travel_Rarely,1296,Sales,7,5,Technical Degree,1,693,4,Female,50,3,2,Human Resources,2,Single,1656,26908,1,Y,Yes,16,4,3,80,0,0,2,3,3,2,0,9
41,No,Travel_Rarely,323,Research & Development,25,1,Life Sciences,1,1444,4,Male,61,3,1,Manufacturing Director,3,Divorced,13592,2685,4,Y,No,14,3,2,80,1,4,1,2,3,2,0,0
40,No,Travel_Rarely,712,Research & Development,1,3,Life Sciences,1,1547,3,Male,96,3,2,Sales Executive,3,Single,5876,22467,1,Y,No,19,3,4,80,0,11,3,3,18,1,0,2
50,No,Travel_Rarely,972,Research & Development,7,1,Life Sciences,1,1345,2,Male,83,3,1,Manufacturing Director,4,Married,2269,3394,0,Y,No,12,4,3,80,1,10,2,3,17,0,5,2
24,No,Non-Travel,240,Research & Development,23,4,Medical,1,1917,4,Male,56,3,1,Research Scientist,2,Married,5958,24895,2,Y,No,14,3,3,80,0,11,6,3,5,1,2,2
54,No,Travel_Rarely,281,Research & Development,14,2,Life Sciences,1,582,3,Male,75,3,2,Research Director,2,Divorced,3786,21829,0,Y,No,14,3,3,80,1,0,0,2,8,9,0,6
51,No,Travel_Rarely,385,Research & Development,4,3,Life Sciences,1,1784,4,Female,75,3,3,Research Scientist,4,Divorced,2551,3834,2,Y,Yes,17,3,3,80,1,10,5,3,21,0,1,7
40,No,Travel_Frequently,1216,Sales,1,3,Life Sciences,1,1004,2,Male,60,3,1,Healthcare Representative,2,Divorced,4075,12875,0,Y,No,13,3,4,80,1,1,2,3,2,7,0,3
33,No,Travel_Rarely,711,Human Resources,3,5,Medical,1,1,1,Female,90,2,5,Laboratory Technician,2,Single,2183,13446,2,Y,No,11,3,1,80,2,11,2,3,4,3,4,7
58,No,Travel_Frequently,707,Sales,9,4,Medical,1,1153,4,Male,71,3,1,Sales Executive,1,Married,5604,4600,1,Y,No,13,3,4,80,1,11,3,4,1,4,3,7
29,No,Travel_Frequently,1222,Sales,5,3,Other,1,191,3,Female,44,4,2,Human Resources,4,Married,10998,22554,2,Y,No,18,3,3,80,0,10,3,4,2,3,0,3
33,No,Travel_Frequently,192,Human Resources,10,3,Medical,1,1047,3,Male,71,3,2,Research Scientist,4,Single,2884,23572,1,Y,No,21,3,3,80,0,0,5,3,1,5,2,7
30,No,Travel_Rarely,1149,Sales,26,3,Life Sciences,1,428,4,Male,77,3,2,Laboratory Technician,1,Divorced,5114,17502,1,Y,No,15,3,3,80,0,3,6,2,0,4,2,1
41,No,Non-Travel,1421,Research & Development,8,3,Life Sciences,1,1391,3,Male,88,2,1,Research Scientist,2,Married,6959,13425,6,Y,No,11,3,4,80,0,4,4,3,5,3,2,8
27,No,Travel_Rarely,1451,Research & Development,11,5,Medical,1,1078,2,Male,44,2,1,Sales Executive,4,Married,2128,12686,1,Y,No,14,3,3,80,1,5,3,3,2,1,2,3
35,No,Travel_Rarely,1230,Sales,21,3,Life Sciences,1,1373,2,Female,57,2,1,Human Resources,2,Married,3521,24298,1,Y,No,12,3,1,80,2,5,2,3,0,2,2,3
31,No,Travel_Rarely,102,Research & Development,6,4,Life Sciences,1,1315,1,Male,98,3,4,Sales Executive,3,Married,1697,10967,0,Y,No,13,3,3,80,1,10,2,3,7,4,0,7
29,No,Non-Travel,1458,Research & Development,10,3,Technical Degree,1,1706,3,Female,58,3,4,Manager,3,Married,19999,22775,1,Y,No,13,3,2,80,0,6,1,3,5,1,1,13
34,No,Travel_Rarely,1004,Sales,12,3,Other,1,849,4,Female,86,3,2,Manufacturing Director,3,Married,6115,11215,3,Y,Yes,14,3,3,80,1,10,5,3,4,2,6,1
29,No,Travel_Rarely,1257,Sales,19,1,Marketing,1,1336,4,Female,80,3,1,Manufacturing Director,4,Divorced,8052,15643,3,Y,Yes,23,3,4,80,1,2,3,3,6,0,1,4
31,Yes,Travel_Rarely,532,Research & Development,3,2,Medical,1,1702,3,Male,75,3,5,Manager,1,Married,4935,19768,1,Y,Yes,21,3,3,80,0,0,3,2,7,8,1,2
53,No,Travel_Rarely,1310,Research & Development,1,3,Life Sciences,1,1432,4,Male,78,3,1,Healthcare Representative,2,Married,7988,21479,0,Y,Yes,25,3,3,80,1,7,2,3,7,0,1,4
39,Yes,Travel_Frequently,762,Sales,7,3,Medical,1,1186,2,Male,92,3,3,Sales Executive,2,Married,8692,5139,1,Y,Yes,12,3,1,80,1,2,2,2,15,0,3,9
47,Yes,Travel_Rarely,517,Sales,2,3,Life Sciences,1,542,2,Female,87,2,2,Sales Executive,1,Married,6446,12425,2,Y,Yes,12,3,4,80,1,3,1,2,2,1,1,3
36,No,Travel_Rarely,1026,Sales,25,2,Life Sciences,1,102,1,Female,98,1,2,Healthcare Representative,4,Married,2965,22448,4,Y,No,16,3,4,80,0,2,5,3,6,6,0,7
25,No,Travel_Rarely,1323,Research & Development,18,1,Marketing,1,1550,4,Male,86,3,1,Manufacturing Director,4,Divorced,9968,23203,1,Y,No,15,4,3,80,2,13,6,2,7,0,0,16
27,No,Travel_Rarely,1407,Sales,19,3,Marketing,1,1209,1,Male,100,2,1,Research Director,3,Married,2796,26021,1,Y,No,17,3,2,80,0,25,2,3,6,11,0,8
32,No,Travel_Rarely,689,Sales,2,3,Life Sciences,1,350,3,Male,43,2,1,Research Scientist,4,Single,2579,19912,5,Y,No,11,3,1,80,2,0,2,2,3,6,3,7
36,No,Travel_Rarely,484,Sales,3,3,Medical,1,857,3,Female,67,3,1,Laboratory Technician,1,Divorced,10762,20235,2,Y,No,14,3,3,80,0,21,2,2,18,5,1,9
33,No,Non-Travel,891,Sales,15,4,Life Sciences,1,1398,1,Female,63,3,4,Research Scientist,4,Married,2131,26107,1,Y,No,13,3,2,80,0,15,4,3,3,3,12,9
28,No,Travel_Rarely,1120,Research & Development,8,3,Medical,1,438,1,Male,88,2,1,Laboratory Technician,3,Divorced,12948,4359,8,Y,No,13,4,4,80,1,7,5,3,3,2,1,3
41,Yes,Travel_Rarely,1249,Sales,1,1,Marketing,1,318,2,Male,47,1,2,Sales Executive,3,Divorced,4306,15042,9,Y,Yes,14,3,2,80,0,8,3,4,0,9,0,8
40,No,Travel_Rarely,672,Research & Development,26,3,Technical Degree,1,1078,4,Female,42,3,3,Research Scientist,4,Single,1436,12024,0,Y,No,22,3,3,80,1,4,4,3,12,1,1,2
34,Yes,Travel_Frequently,397,Sales,4,1,Medical,1,1976,1,Male,48,3,1,Research Scientist,2,Married,1950,21666,1,Y,Yes,11,4,2,80,1,14,2,3,3,6,0,2
34,No,Travel_Rarely,1188,Research & Development,19,1,Medical,1,1570,2,Male,74,1,2,Laboratory Technician,1,Single,2030,26999,4,Y,No,14,3,2,80,1,9,5,4,20,4,3,0
34,Yes,Travel_Rarely,413,Research & Development,8,1,Life Sciences,1,1936,2,Female,63,3,1,Sales Executive,3,Single,4617,2736,2,Y,Yes,13,3,4,80,1,10,2,3,1,2,2,3
30,Yes,Travel_Rarely,755,Research & Development,9,3,Human Resources,1,411,4,Female,65,3,2,Manager,1,Married,4588,20089,1,Y,Yes,13,4,2,80,1,17,2,3,5,7,6,5
39,No,Travel_Rarely,537,Research & Development,4,4,Marketing,1,317,2,Female,50,2,2,Sales Executive,3,Divorced,4082,22130,8,Y,No,13,3,2,80,0,12,2,2,6,1,0,3
51,No,Travel_Rarely,916,Research & Development,25,4,Medical,1,568,4,Male,43,2,2,Sales Executive,2,Divorced,1859,15643,4,Y,No,14,3,4,80,0,7,3,3,4,1,15,3
60,No,Travel_Rarely,680,Research & Development,6,2,Medical,1,2000,4,Male,95,3,1,Manufacturing Director,3,Divorced,2628,7177,1,Y,No,12,3,3,80,0,15,2,2,1,2,1,6
29,No,Travel_Frequently,153,Research & Development,1,3,Life Sciences,1,555,2,Male,87,3,2,Manager,4,Divorced,4242,17917,3,Y,Yes,12,3,3,80,1,24,3,3,10,5,2,9
43,No,Travel_Rarely,822,Sales,5,3,Technical Degree,1,392,3,Female,75,3,4,Laboratory Technician,1,Married,4912,24695,1,Y,No,13,3,2,80,0,8,3,3,2,6,0,0
29,No,Travel_Frequently,988,Sales,3,4,Medical,1,1650,1,Male,72,2,1,Sales Executive,2,Married,3698,25379,4,Y,No,22,3,2,80,1,11,4,3,1,7,1,9
27,Yes,Travel_Rarely,1168,Research & Development,23,3,Medical,1,674,1,Male,67,3,2,Sales Executive,1,Married,5202,24701,0,Y,Yes,18,3,1,80,1,28,2,3,4,1,0,9
34,No,Travel_Frequently,334,Sales,4,4,Life Sciences,1,966,4,Male,30,2,1,Laboratory Technician,4,Divorced,3751,15359,7,Y,No,20,3,2,80,3,20,1,3,8,6,0,3
22,No,Travel_Rarely,293,Human Resources,7,4,Medical,1,1517,2,Male,35,3,1,Healthcare Representative,4,Married,4685,25844,1,Y,No,13,3,1,80,2,0,2,3,4,2,1,0
33,Yes,Travel_Rarely,971,Research & Development,9,1,Life Sciences,1,1661,2,Male,95,1,3,Sales Executive,1,Divorced,2260,9116,9,Y,Yes,18,3,3,80,0,12,2,1,22,4,2,8
27,No,Travel_Rarely,1112,Research & Development,4,2,Life Sciences,1,1128,3,Male,56,3,3,Sales Executive,1,Married,4183,5985,0,Y,No,18,3,4,80,3,20,3,3,2,10,7,2
37,No,Travel_Rarely,1143,Sales,7,5,Life Sciences,1,1951,3,Male,50,3,2,Research Scientist,2,Single,4599,10042,4,Y,No,11,3,3,80,1,11,2,3,4,3,6,4
39,No,Travel_Rarely,495,Human Resources,1,3,Marketing,1,700,3,Female,44,2,2,Manufacturing Director,2,Single,12111,14943,6,Y,No,12,3,4,80,0,13,4,3,5,2,0,3
31,Yes,Travel_Frequently,688,Research & Development,8,2,Medical,1,367,2,Male,58,4,2,Sales Executive,4,Single,2649,19707,0,Y,Yes,14,3,4,80,0,1,3,3,10,9,0,7
42,No,Travel_Rarely,1243,Research & Development,17,2,Medical,1,1990,4,Male,38,3,2,Human Resources,2,Married,18176,25542,1,Y,No,13,3,4,80,0,36,6,3,18,2,4,2
39,No,Travel_Rarely,435,Research & Development,13,4,Marketing,1,622,4,Female,85,3,1,Sales Representative,4,Single,2550,21428,2,Y,No,11,3,3,80,0,15,2,3,14,4,2,3
35,No,Travel_Rarely,139,Research & Development,21,4,Life Sciences,1,1710,4,Male,55,1,1,Research Scientist,1,Single,3941,4098,6,Y,No,13,3,4,80,0,12,6,3,3,2,1,1
39,No,Travel_Rarely,173,Research & Development,16,3,Life Sciences,1,1352,4,Male,100,4,1,Laboratory Technician,2,Married,6336,21343,6,Y,No,12,3,4,80,1,5,2,3,19,9,0,3
35,No,Travel_Rarely,1201,Research & Development,2,1,Life Sciences,1,1,1,Female,35,2,3,Sales Executive,4,Divorced,19982,6987,9,Y,No,17,3,2,80,1,1,3,3,0,7,9,2
40,No,Travel_Rarely,1127,Research & Development,3,3,Life Sciences,1,430,4,Male,56,2,2,Sales Executive,3,Divorced,1138,23230,1,Y,No,11,4,3,80,2,12,6,4,13,7,0,2
